고객ID,년월,사용량(㎥),요금(원),납부상태
CUST000552,2024-11,183.58,170486,납부
CUST000552,2024-12,59.41,57585,납부
CUST000553,2024-01,18.35,17460,연체
CUST000553,2024-02,43.95,51079,연체
CUST000553,2024-03,24.71,23034,납부
CUST000553,2024-04,28.7,27721,연체
CUST000553,2024-05,35.45,40091,연체
CUST000553,2024-06,44.13,47679,납부
CUST000553,2024-07,32.64,32641,연체
CUST000553,2024-08,19.42,21043,납부
CUST000553,2024-09,30.0,30876,납부
CUST000553,2024-10,28.05,28467,면제
CUST000553,2024-11,40.75,47918,면제
CUST000553,2024-12,41.45,39760,납부
CUST000554,2024-01,476.53,443195,납부
CUST000554,2024-02,315.47,328261,납부
CUST000554,2024-03,653.87,646158,납부
CUST000554,2024-04,729.27,777044,납부
CUST000554,2024-05,796.09,746390,납부
CUST000554,2024-06,545.52,622170,납부
CUST000554,2024-07,846.94,932773,납부
CUST000554,2024-08,482.18,559229,납부
CUST000554,2024-09,654.52,648030,면제
CUST000554,2024-10,637.52,739248,납부
CUST000554,2024-11,678.36,698331,연체
CUST000554,2024-12,643.36,712248,납부
CUST000555,2024-01,172.59,177793,납부
CUST000555,2024-02,116.96,126958,납부
CUST000555,2024-03,183.8,206045,납부
CUST000555,2024-04,84.43,88408,납부
CUST000555,2024-05,138.97,157631,납부
CUST000555,2024-06,148.47,154335,납부
CUST000555,2024-07,250.34,290086,면제
CUST000555,2024-08,247.86,256214,납부
CUST000555,2024-09,322.78,365588,연체
CUST000555,2024-10,169.63,175880,납부
CUST000555,2024-11,243.6,232369,납부
CUST000555,2024-12,143.73,141967,납부
CUST000556,2024-01,13.27,13781,납부
CUST000556,2024-02,40.54,45829,납부
CUST000556,2024-03,18.91,19482,납부
CUST000556,2024-04,22.96,24314,면제
CUST000556,2024-05,31.97,29148,납부
CUST000556,2024-06,37.29,34568,납부
CUST000556,2024-07,40.01,47324,납부
CUST000556,2024-08,26.74,27762,납부
CUST000556,2024-09,19.03,21487,납부
CUST000556,2024-10,27.79,26212,납부
CUST000556,2024-11,36.75,40308,납부
CUST000556,2024-12,46.63,48625,납부
CUST000557,2024-01,163.93,195910,납부
CUST000557,2024-02,143.64,132550,납부
CUST000557,2024-03,206.7,189443,납부
CUST000557,2024-04,131.52,137670,납부
CUST000557,2024-05,191.53,212859,납부
CUST000557,2024-06,174.95,203559,납부
CUST000557,2024-07,146.64,134671,납부
CUST000557,2024-08,72.94,74347,연체
CUST000557,2024-09,146.67,138256,납부
CUST000557,2024-10,190.0,192517,납부
CUST000557,2024-11,161.02,173010,납부
CUST000557,2024-12,123.55,140061,납부
CUST000558,2024-01,108.35,127371,납부
CUST000558,2024-02,149.07,145212,납부
CUST000558,2024-03,227.5,237088,납부
CUST000558,2024-04,95.62,107166,납부
CUST000558,2024-05,121.54,119420,납부
CUST000558,2024-06,70.44,67520,납부
CUST000558,2024-07,130.24,142646,면제
CUST000558,2024-08,164.37,157438,연체
CUST000558,2024-09,216.16,197909,납부
CUST000558,2024-10,227.14,237021,납부
CUST000558,2024-11,154.77,151538,납부
CUST000558,2024-12,212.02,201029,연체
CUST000559,2024-01,457.04,457168,연체
CUST000559,2024-02,359.75,375333,면제
CUST000559,2024-03,601.31,558979,납부
CUST000559,2024-04,568.44,534691,납부
CUST000559,2024-05,379.36,356237,납부
CUST000559,2024-06,579.58,561663,납부
CUST000559,2024-07,520.29,552751,납부
CUST000559,2024-08,449.58,441766,납부
CUST000559,2024-09,595.66,639690,납부
CUST000559,2024-10,631.9,586537,연체
CUST000559,2024-11,571.57,671927,납부
CUST000559,2024-12,713.48,789102,면제
CUST000560,2024-01,127.24,122278,연체
CUST000560,2024-02,290.5,326488,납부
CUST000560,2024-03,259.19,298322,납부
CUST000560,2024-04,145.87,159285,납부
CUST000560,2024-05,226.46,238956,납부
CUST000560,2024-06,237.39,254187,납부
CUST000560,2024-07,238.29,250730,납부
CUST000560,2024-08,226.04,261388,납부
CUST000560,2024-09,325.26,382036,납부
CUST000560,2024-10,141.88,136741,납부
CUST000560,2024-11,128.18,138050,연체
CUST000560,2024-12,142.93,155950,납부
CUST000561,2024-01,33.11,31973,납부
CUST000561,2024-02,38.56,43848,납부
CUST000561,2024-03,20.06,22888,납부
CUST000561,2024-04,32.14,36369,납부
CUST000561,2024-05,22.43,21067,납부
CUST000561,2024-06,23.79,22540,납부
CUST000561,2024-07,43.69,47735,납부
CUST000561,2024-08,45.69,53648,납부
CUST000561,2024-09,23.19,21710,납부
CUST000561,2024-10,31.42,32861,납부
CUST000561,2024-11,20.74,24094,납부
CUST000561,2024-12,28.15,26933,납부
CUST000562,2024-01,44.14,48156,납부
CUST000562,2024-02,30.09,31472,면제
CUST000562,2024-03,26.11,26488,연체
CUST000562,2024-04,41.7,46092,납부
CUST000562,2024-05,33.29,31555,납부
CUST000562,2024-06,43.96,46925,납부
CUST000562,2024-07,44.0,41766,납부
CUST000562,2024-08,26.57,30579,납부
CUST000562,2024-09,34.21,37540,납부
CUST000562,2024-10,25.56,25887,납부
CUST000562,2024-11,30.31,32339,연체
CUST000562,2024-12,41.37,37430,납부
CUST000563,2024-01,272.77,262740,납부
CUST000563,2024-02,285.96,269864,면제
CUST000563,2024-03,244.95,244155,납부
CUST000563,2024-04,301.82,279733,면제
CUST000563,2024-05,238.98,257217,납부
CUST000563,2024-06,281.86,275442,납부
CUST000563,2024-07,154.65,142644,납부
CUST000563,2024-08,205.23,241334,연체
CUST000563,2024-09,267.4,317226,연체
CUST000563,2024-10,216.07,238385,납부
CUST000563,2024-11,174.78,196062,납부
CUST000563,2024-12,206.09,190407,연체
CUST000564,2024-01,38.25,44770,납부
CUST000564,2024-02,30.45,30879,납부
CUST000564,2024-03,30.21,35605,납부
CUST000564,2024-04,43.92,48593,면제
CUST000564,2024-05,25.27,27199,납부
CUST000564,2024-06,31.82,28925,납부
CUST000564,2024-07,37.62,38075,납부
CUST000564,2024-08,23.83,21562,납부
CUST000564,2024-09,42.29,50575,납부
CUST000564,2024-10,15.63,14332,납부
CUST000564,2024-11,32.75,37242,납부
CUST000564,2024-12,35.49,33381,납부
CUST000565,2024-01,178.18,194746,납부
CUST000565,2024-02,226.87,241230,납부
CUST000565,2024-03,174.75,209360,납부
CUST000565,2024-04,207.47,189848,납부
CUST000565,2024-05,168.62,175628,납부
CUST000565,2024-06,242.86,224323,납부
CUST000565,2024-07,236.56,268638,연체
CUST000565,2024-08,142.48,133953,납부
CUST000565,2024-09,200.4,235819,납부
CUST000565,2024-10,138.06,158937,납부
CUST000565,2024-11,217.71,244190,납부
CUST000565,2024-12,246.4,250331,납부
CUST000566,2024-01,151.26,157961,면제
CUST000566,2024-02,186.03,188854,연체
CUST000566,2024-03,132.71,123214,면제
CUST000566,2024-04,173.44,178253,납부
CUST000566,2024-05,257.73,291964,연체
CUST000566,2024-06,149.11,175141,연체
CUST000566,2024-07,120.92,137864,납부
CUST000566,2024-08,124.49,146271,납부
CUST000566,2024-09,133.53,127248,납부
CUST000566,2024-10,163.71,166764,납부
CUST000566,2024-11,157.88,155842,납부
CUST000566,2024-12,172.03,176505,납부
CUST000567,2024-01,109.63,123909,납부
CUST000567,2024-02,239.12,255413,납부
CUST000567,2024-03,232.34,252005,납부
CUST000567,2024-04,170.92,179346,연체
CUST000567,2024-05,144.53,140421,납부
CUST000567,2024-06,291.04,276373,면제
CUST000567,2024-07,252.23,239915,납부
CUST000567,2024-08,187.79,223119,납부
CUST000567,2024-09,245.62,291038,납부
CUST000567,2024-10,210.23,243189,납부
CUST000567,2024-11,243.32,290402,납부
CUST000567,2024-12,147.5,144287,납부
CUST000568,2024-01,20.95,23370,납부
CUST000568,2024-02,35.92,38922,납부
CUST000568,2024-03,33.39,35920,납부
CUST000568,2024-04,20.54,20311,납부
CUST000568,2024-05,34.08,38481,연체
CUST000568,2024-06,29.91,31459,납부
CUST000568,2024-07,35.94,36888,납부
CUST000568,2024-08,22.06,22561,납부
CUST000568,2024-09,33.96,33200,납부
CUST000568,2024-10,25.84,30465,납부
CUST000568,2024-11,35.78,40284,납부
CUST000568,2024-12,16.0,18578,납부
CUST000569,2024-01,174.55,182421,납부
CUST000569,2024-02,212.16,250271,납부
CUST000569,2024-03,141.1,154041,납부
CUST000569,2024-04,191.91,177181,면제
CUST000569,2024-05,159.73,177281,납부
CUST000569,2024-06,174.16,160090,납부
CUST000569,2024-07,258.4,283943,납부
CUST000569,2024-08,305.45,349818,납부
CUST000569,2024-09,198.27,225474,납부
CUST000569,2024-10,250.42,258076,납부
CUST000569,2024-11,209.37,234059,납부
CUST000569,2024-12,143.35,154451,납부
CUST000570,2024-01,559.63,565755,납부
CUST000570,2024-02,465.16,423060,납부
CUST000570,2024-03,696.04,693121,납부
CUST000570,2024-04,323.56,308082,납부
CUST000570,2024-05,426.97,482772,납부
CUST000570,2024-06,420.15,429206,면제
CUST000570,2024-07,614.75,608429,납부
CUST000570,2024-08,485.7,494871,납부
CUST000570,2024-09,273.71,311497,납부
CUST000570,2024-10,575.69,519339,납부
CUST000570,2024-11,403.38,367622,납부
CUST000570,2024-12,615.41,734117,납부
CUST000571,2024-01,142.06,167976,납부
CUST000571,2024-02,174.71,203905,납부
CUST000571,2024-03,101.02,104885,면제
CUST000571,2024-04,153.4,151630,납부
CUST000571,2024-05,219.03,209868,납부
CUST000571,2024-06,88.46,102400,납부
CUST000571,2024-07,179.67,186467,납부
CUST000571,2024-08,181.67,184607,납부
CUST000571,2024-09,100.26,101995,납부
CUST000571,2024-10,134.46,145187,납부
CUST000571,2024-11,155.0,182255,납부
CUST000571,2024-12,234.61,259557,납부
CUST000572,2024-01,143.71,142512,납부
CUST000572,2024-02,172.05,168539,납부
CUST000572,2024-03,127.21,120507,납부
CUST000572,2024-04,185.68,172737,연체
CUST000572,2024-05,132.7,129262,연체
CUST000572,2024-06,183.66,165393,납부
CUST000572,2024-07,150.79,135848,납부
CUST000572,2024-08,188.57,221892,납부
CUST000572,2024-09,208.83,240455,납부
CUST000572,2024-10,128.64,124743,납부
CUST000572,2024-11,109.81,125430,납부
CUST000572,2024-12,111.21,100269,납부
CUST000573,2024-01,313.11,355175,납부
CUST000573,2024-02,195.02,212174,납부
CUST000573,2024-03,155.18,168363,납부
CUST000573,2024-04,112.96,111671,납부
CUST000573,2024-05,127.08,141748,납부
CUST000573,2024-06,380.39,445533,납부
CUST000573,2024-07,191.41,190096,연체
CUST000573,2024-08,200.44,200453,납부
CUST000573,2024-09,151.36,160367,납부
CUST000573,2024-10,205.03,208088,납부
CUST000573,2024-11,160.72,172496,납부
CUST000573,2024-12,318.04,357392,납부
CUST000574,2024-01,20.92,20008,납부
CUST000574,2024-02,18.09,17228,납부
CUST000574,2024-03,11.79,12763,납부
CUST000574,2024-04,35.28,35504,납부
CUST000574,2024-05,31.32,31534,납부
CUST000574,2024-06,24.09,24733,납부
CUST000574,2024-07,13.61,12314,납부
CUST000574,2024-08,45.25,52667,납부
CUST000574,2024-09,31.92,30986,납부
CUST000574,2024-10,16.44,16779,납부
CUST000574,2024-11,25.41,23823,납부
CUST000574,2024-12,26.76,29822,납부
CUST000575,2024-01,607.07,596380,면제
CUST000575,2024-02,378.68,402225,납부
CUST000575,2024-03,436.9,431066,납부
CUST000575,2024-04,625.41,707003,납부
CUST000575,2024-05,447.26,513445,납부
CUST000575,2024-06,486.71,474276,납부
CUST000575,2024-07,635.18,637931,납부
CUST000575,2024-08,588.56,611787,납부
CUST000575,2024-09,524.46,566802,연체
CUST000575,2024-10,677.8,723720,납부
CUST000575,2024-11,440.85,463129,납부
CUST000575,2024-12,601.84,595278,납부
CUST000576,2024-01,237.51,272441,납부
CUST000576,2024-02,101.52,108680,납부
CUST000576,2024-03,164.9,167377,납부
CUST000576,2024-04,230.45,237354,납부
CUST000576,2024-05,117.78,140181,납부
CUST000576,2024-06,167.13,165362,납부
CUST000576,2024-07,195.35,232287,납부
CUST000576,2024-08,190.89,176536,연체
CUST000576,2024-09,189.57,174065,납부
CUST000576,2024-10,106.89,100272,납부
CUST000576,2024-11,177.04,161297,납부
CUST000576,2024-12,151.92,139896,연체
CUST000577,2024-01,189.82,178326,납부
CUST000577,2024-02,256.93,261970,납부
CUST000577,2024-03,198.01,232103,납부
CUST000577,2024-04,171.8,169180,납부
CUST000577,2024-05,194.38,178865,납부
CUST000577,2024-06,167.52,179196,납부
CUST000577,2024-07,91.39,85446,납부
CUST000577,2024-08,172.96,200399,납부
CUST000577,2024-09,124.19,144783,납부
CUST000577,2024-10,185.2,214044,납부
CUST000577,2024-11,108.89,116543,납부
CUST000577,2024-12,110.19,129917,납부
CUST000578,2024-01,19.52,17588,납부
CUST000578,2024-02,23.54,25359,납부
CUST000578,2024-03,35.61,33196,납부
CUST000578,2024-04,27.7,29747,납부
CUST000578,2024-05,31.64,28727,납부
CUST000578,2024-06,23.41,25314,납부
CUST000578,2024-07,19.67,22019,연체
CUST000578,2024-08,18.45,21998,연체
CUST000578,2024-09,34.66,39109,납부
CUST000578,2024-10,28.71,26231,납부
CUST000578,2024-11,35.35,34191,납부
CUST000578,2024-12,41.32,38937,납부
CUST000579,2024-01,21.49,22366,납부
CUST000579,2024-02,13.9,16658,납부
CUST000579,2024-03,28.86,29428,납부
CUST000579,2024-04,31.98,31878,면제
CUST000579,2024-05,28.51,32083,납부
CUST000579,2024-06,45.94,41584,납부
CUST000579,2024-07,31.3,28553,납부
CUST000579,2024-08,30.34,28198,납부
CUST000579,2024-09,17.73,19936,납부
CUST000579,2024-10,35.05,33841,납부
CUST000579,2024-11,32.9,38060,납부
CUST000579,2024-12,30.68,29425,납부
CUST000580,2024-01,429.82,442592,납부
CUST000580,2024-02,664.16,628198,납부
CUST000580,2024-03,485.24,470876,납부
CUST000580,2024-04,480.31,438854,납부
CUST000580,2024-05,659.87,655735,납부
CUST000580,2024-06,562.35,513428,납부
CUST000580,2024-07,272.73,313494,납부
CUST000580,2024-08,543.85,534570,납부
CUST000580,2024-09,617.71,577910,납부
CUST000580,2024-10,328.73,319407,납부
CUST000580,2024-11,581.41,533887,납부
CUST000580,2024-12,382.0,364900,납부
CUST000581,2024-01,228.97,206486,납부
CUST000581,2024-02,222.36,237420,면제
CUST000581,2024-03,129.97,122672,납부
CUST000581,2024-04,289.42,291974,납부
CUST000581,2024-05,197.15,228850,납부
CUST000581,2024-06,210.19,217323,납부
CUST000581,2024-07,207.88,219858,납부
CUST000581,2024-08,282.02,282726,납부
CUST000581,2024-09,335.08,398559,납부
CUST000581,2024-10,185.32,190046,연체
CUST000581,2024-11,79.51,77291,납부
CUST000581,2024-12,239.35,267600,납부
CUST000582,2024-01,36.77,43576,납부
CUST000582,2024-02,31.73,31578,납부
CUST000582,2024-03,42.37,48983,납부
CUST000582,2024-04,31.47,31709,납부
CUST000582,2024-05,18.77,21258,연체
CUST000582,2024-06,42.92,42259,면제
CUST000582,2024-07,38.2,35568,납부
CUST000582,2024-08,32.66,32539,납부
CUST000582,2024-09,31.57,32380,면제
CUST000582,2024-10,28.6,30745,납부
CUST000582,2024-11,31.67,33873,납부
CUST000582,2024-12,30.16,35581,납부
CUST000583,2024-01,209.43,208938,납부
CUST000583,2024-02,317.94,374735,연체
CUST000583,2024-03,97.89,91104,납부
CUST000583,2024-04,205.55,217204,납부
CUST000583,2024-05,196.63,220983,연체
CUST000583,2024-06,165.57,178083,납부
CUST000583,2024-07,196.21,219539,납부
CUST000583,2024-08,63.12,64848,납부
CUST000583,2024-09,212.31,232001,납부
CUST000583,2024-10,239.51,223840,납부
CUST000583,2024-11,192.98,190752,납부
CUST000583,2024-12,223.33,215811,납부
CUST000584,2024-01,539.88,583458,납부
CUST000584,2024-02,327.89,332751,납부
CUST000584,2024-03,496.94,484172,납부
CUST000584,2024-04,187.64,208789,납부
CUST000584,2024-05,299.62,270788,납부
CUST000584,2024-06,567.15,674109,납부
CUST000584,2024-07,491.54,510147,납부
CUST000584,2024-08,519.29,581158,납부
CUST000584,2024-09,523.79,541193,납부
CUST000584,2024-10,501.7,527168,납부
CUST000584,2024-11,386.72,435540,납부
CUST000584,2024-12,419.86,492964,납부
CUST000585,2024-01,155.47,173990,납부
CUST000585,2024-02,206.67,225688,납부
CUST000585,2024-03,191.25,180858,면제
CUST000585,2024-04,221.92,249413,납부
CUST000585,2024-05,215.61,205561,연체
CUST000585,2024-06,164.72,189775,납부
CUST000585,2024-07,243.29,281395,납부
CUST000585,2024-08,204.83,195588,납부
CUST000585,2024-09,351.56,319869,납부
CUST000585,2024-10,222.72,255934,납부
CUST000585,2024-11,249.71,239261,납부
CUST000585,2024-12,161.06,168655,납부
CUST000586,2024-01,80.65,85069,납부
CUST000586,2024-02,154.15,148391,면제
CUST000586,2024-03,110.1,117854,납부
CUST000586,2024-04,171.77,156590,납부
CUST000586,2024-05,90.69,91909,면제
CUST000586,2024-06,128.6,143640,납부
CUST000586,2024-07,85.62,92753,연체
CUST000586,2024-08,176.77,188626,납부
CUST000586,2024-09,212.04,235056,납부
CUST000586,2024-10,29.99,32927,면제
CUST000586,2024-11,174.07,200793,납부
CUST000586,2024-12,177.77,183038,납부
CUST000587,2024-01,271.4,246461,납부
CUST000587,2024-02,192.27,223902,납부
CUST000587,2024-03,160.43,180515,납부
CUST000587,2024-04,127.37,151105,납부
CUST000587,2024-05,176.66,172009,납부
CUST000587,2024-06,240.0,221128,납부
CUST000587,2024-07,139.19,161217,납부
CUST000587,2024-08,174.18,208071,연체
CUST000587,2024-09,201.41,217637,납부
CUST000587,2024-10,115.71,134882,납부
CUST000587,2024-11,198.7,231577,납부
CUST000587,2024-12,167.82,194841,납부
CUST000588,2024-01,515.07,580541,납부
CUST000588,2024-02,350.66,329943,납부
CUST000588,2024-03,316.72,346334,연체
CUST000588,2024-04,299.16,319373,납부
CUST000588,2024-05,595.44,591411,납부
CUST000588,2024-06,798.48,794254,연체
CUST000588,2024-07,544.63,639219,연체
CUST000588,2024-08,683.71,805627,납부
CUST000588,2024-09,614.23,688034,납부
CUST000588,2024-10,727.48,806368,납부
CUST000588,2024-11,567.22,546462,납부
CUST000588,2024-12,576.03,642459,납부
CUST000589,2024-01,737.36,852748,납부
CUST000589,2024-02,553.77,590687,납부
CUST000589,2024-03,441.91,411525,납부
CUST000589,2024-04,601.87,712402,납부
CUST000589,2024-05,466.62,427099,납부
CUST000589,2024-06,494.42,532462,납부
CUST000589,2024-07,454.58,519905,납부
CUST000589,2024-08,380.36,443044,납부
CUST000589,2024-09,487.1,576527,납부
CUST000589,2024-10,308.18,338216,납부
CUST000589,2024-11,432.79,510275,납부
CUST000589,2024-12,406.49,450590,면제
CUST000590,2024-01,462.42,447242,납부
CUST000590,2024-02,358.17,335135,납부
CUST000590,2024-03,623.7,734348,납부
CUST000590,2024-04,672.37,669649,납부
CUST000590,2024-05,419.61,438913,납부
CUST000590,2024-06,439.8,521763,납부
CUST000590,2024-07,562.96,572354,납부
CUST000590,2024-08,562.68,673530,납부
CUST000590,2024-09,498.08,507324,납부
CUST000590,2024-10,556.64,665222,납부
CUST000590,2024-11,501.73,508307,납부
CUST000590,2024-12,434.06,473288,납부
CUST000591,2024-01,180.82,194694,납부
CUST000591,2024-02,196.07,189039,납부
CUST000591,2024-03,146.38,157095,납부
CUST000591,2024-04,170.26,167079,납부
CUST000591,2024-05,252.86,264155,납부
CUST000591,2024-06,252.9,287373,납부
CUST000591,2024-07,226.28,231450,납부
CUST000591,2024-08,144.5,141178,납부
CUST000591,2024-09,189.29,203915,납부
CUST000591,2024-10,254.25,242465,납부
CUST000591,2024-11,212.2,246613,납부
CUST000591,2024-12,198.11,229480,납부
CUST000592,2024-01,100.5,110136,납부
CUST000592,2024-02,130.1,133383,납부
CUST000592,2024-03,162.67,158687,납부
CUST000592,2024-04,82.75,81967,납부
CUST000592,2024-05,226.25,251176,납부
CUST000592,2024-06,147.72,143534,납부
CUST000592,2024-07,130.61,120762,납부
CUST000592,2024-08,237.53,237144,납부
CUST000592,2024-09,219.6,251362,납부
CUST000592,2024-10,115.3,110040,납부
